park_id,pos,season,n_first,outs,exp_outs,chances,errors,exp_errors,park_bip,park_first,conv_eff,conv_se,conv_z,coverage,err_eff,err_se,err_z,name
CIN07,4,114519,279479.0,20444.0,19586.983720310338,48701.0,1398.0,1656.6802588192545,282013.0,201089.0,-0.002459145888455763,0.0006849378928196965,-3.5903195227411815,0.07937323584586475,-0.005311600558905454,0.000835759784497674,-6.355415344730836,Crosley Field
CIN07,5,114519,280005.0,8871.0,8346.018078904452,27088.0,1395.0,1522.1836056269824,282013.0,201089.0,-0.0002483194183114379,0.00046186873634571595,-0.537640673140446,0.07937323584586475,-0.004695201034664146,0.001440312000892235,-3.2598499712253965,Crosley Field
CIN07,6,114519,280091.0,16116.0,15348.89116831013,47465.0,2326.0,2456.815027092484,282013.0,201089.0,-0.001449123546649958,0.0006139521363798387,-2.360320065330658,0.07937323584586475,-0.002756031330295668,0.0010442698629625211,-2.639194549268135,Crosley Field
CIN07,7,114519,277846.0,19510.0,16680.021748084233,17644.0,425.0,579.5002641609857,282013.0,201089.0,0.008413003998284,0.0006375347144479038,13.196150433266281,0.07937323584586475,-0.008756532768135665,0.0013643624870284653,-6.418039818147664,Crosley Field
CIN07,8,114519,280005.0,24021.0,21357.53037826406,23679.0,484.0,620.4329549072066,282013.0,201089.0,0.005968759467672224,0.0007114333310652797,8.389766415265893,0.07937323584586475,-0.005761770129955092,0.001051923291628912,-5.477367195694415,Crosley Field
CIN07,9,114519,280436.0,18430.0,16073.700740136648,17733.0,429.0,585.4153207569343,282013.0,201089.0,0.006252013995143385,0.0006269531737791341,9.972058929788389,0.07937323584586475,-0.008820578624989247,0.001364425501695023,-6.4646832047857945,Crosley Field
CIN08,1,65538,143915.0,2655.0,2664.2362252789853,7933.0,388.0,357.1299211353887,145470.0,107437.0,-0.00018556522811399856,0.0004780311342657042,-0.3881864899846791,0.08204146769657528,0.0038913499136028346,0.002382185981693549,1.633520616570998,Cinergy Field
CIN08,2,65538,145329.0,2411.0,2272.4442645490744,35053.0,444.0,438.36289604115615,145470.0,107437.0,0.0012124661147837681,0.0004423183743140456,2.7411615370129714,0.08204146769657528,0.0001608165908436896,0.0005972988806425577,0.2692397324948735,Cinergy Field
CIN08,3,65538,144618.0,44683.0,45282.84686379665,48694.0,335.0,376.61884046902713,145470.0,107437.0,-0.007299539024958779,0.0015127303293426722,-4.8254066725367055,0.08204146769657528,-0.0008547016155794787,0.00039854335235322603,-2.144563723200589,Cinergy Field
CIN08,4,65538,145011.0,10931.0,10860.854633740011,26916.0,408.0,559.4731492911685,145470.0,107437.0,0.0002526089339895399,0.0009262520182183991,0.27272160170341214,0.08204146769657528,-0.005627624806478247,0.0008787778555509727,-6.403921959264507,Cinergy Field
CIN08,5,65538,144904.0,3570.0,3641.190475434117,13952.0,647.0,703.489879270777,145470.0,107437.0,-0.0008018506819145177,0.0005562075735300363,-1.4416392729525036,0.08204146769657528,-0.004048873227549958,0.0019010452717626858,-2.129814206789386,Cinergy Field
CIN08,6,65538,144803.0,7775.0,7616.832252766801,24436.0,686.0,819.6639315000452,145470.0,107437.0,0.0011972462439062415,0.0007887416519553465,1.5179193858194038,0.08204146769657528,-0.005469959547390949,0.0011716227498219057,-4.668703768531653,Cinergy Field
CIN08,7,65538,144184.0,10250.0,10133.420258131024,9839.0,207.0,216.91093724397692,145470.0,107437.0,0.0007143334591364209,0.0008980948382992398,0.7953875567186026,0.08204146769657528,-0.0010073114385584832,0.0014968895787678576,-0.6729363694198718,Cinergy Field
CIN08,8,65538,144824.0,14007.0,13523.60458805361,13876.0,165.0,223.04133229396638,145470.0,107437.0,0.004021926107659085,0.0010190740316875794,3.946647625785149,0.08204146769657528,-0.004182857617034187,0.0010762877173904708,-3.8863749436589274,Cinergy Field
CIN08,9,65538,144534.0,10546.0,10409.729827972833,10350.0,211.0,217.66728248329545,145470.0,107437.0,0.0008883740755122327,0.0009089495348282451,0.9773634745080756,0.08204146769657528,-0.000644181882444005,0.0014254639150740815,-0.45191033994748775,Cinergy Field
CIN09,1,46322,88766.0,2008.0,1919.9960125903922,3614.0,155.0,146.939070253649,91513.0,66884.0,0.0012426529456303868,0.0006533443913307768,1.9019876226369155,0.08125927753978983,0.00223047308974848,0.003354134668557628,0.6649921097853969,Great American Ballpark
CIN09,2,46322,91188.0,1074.0,1000.2485030789477,31355.0,188.0,220.6026364243547,91513.0,66884.0,0.0010690051862494183,0.00047494274908130177,2.2508085202210837,0.08125927753978983,-0.0010397906689317397,0.0004736947201729891,-2.195064932435847,Great American Ballpark
CIN09,3,46322,90789.0,27318.0,27769.717561898622,30143.0,171.0,211.36535984372327,91513.0,66884.0,-0.008084378194894215,0.0019190479589732841,-4.21270253152999,0.08125927753978983,-0.0013391288141101838,0.00048231462732253584,-2.7764632010935775,Great American Ballpark
CIN09,4,46322,90610.0,6178.0,6181.451141564036,15147.0,218.0,258.0129483822934,91513.0,66884.0,-0.0003324165201777224,0.001132635768006336,-0.29348933661422466,0.08125927753978983,-0.002641641802488507,0.0010604595936282454,-2.491034847872347,Great American Ballpark
CIN09,5,46322,90687.0,2378.0,2311.7352405068727,8795.0,382.0,389.4820562446333,91513.0,66884.0,0.0008964197507126334,0.0007147088845531284,1.2542445883726765,0.08125927753978983,-0.0008507170261095312,0.002243922654981757,-0.3791204764659981,Great American Ballpark
CIN09,6,46322,91036.0,4466.0,4625.574017228237,14117.0,379.0,392.5820268144362,91513.0,66884.0,-0.0026208293933958626,0.0009924417722157444,-2.6407890787834827,0.08125927753978983,-0.000962104329137648,0.0014035335282321804,-0.6854872432933368,Great American Ballpark
CIN09,7,46322,90131.0,6576.0,6423.444094388574,5814.0,87.0,102.07914132593108,91513.0,66884.0,0.002013818605553261,0.001152254903093876,1.7477197104095914,0.08125927753978983,-0.0025935915593276702,0.0017377747261993106,-1.4924785820772741,Great American Ballpark
CIN09,8,46322,90977.0,8919.0,8667.822377582763,8303.0,101.0,98.0027857856232,91513.0,66884.0,0.0034021937041467942,0.0013130430719018934,2.5910754772262306,0.08125927753978983,0.00036097967173031394,0.0011922962349793509,0.3027600533659034,Great American Ballpark
CIN09,9,46322,90283.0,7266.0,7085.0045379919075,6835.0,99.0,121.45572457725177,91513.0,66884.0,0.0024135339161752978,0.0012033979579217926,2.005599145558921,0.08125927753978983,-0.0032854022790419564,0.0016123914097386925,-2.037595995115352,Great American Ballpark
CLE06,1,73298,151032.0,1615.0,1548.2141405524,8876.0,493.0,486.89927650264957,153883.0,93692.0,0.00040194815070002457,0.00042301730277810335,0.9501931671832091,0.06806239851322098,0.0006873280190795888,0.00248600656422188,0.2764787627560921,League Park IV
CLE06,2,73298,153389.0,4272.0,4221.349109141919,23355.0,601.0,626.5934013762528,153883.0,93692.0,-0.00031601674331818014,0.0006880296490598461,-0.45930686817057853,0.06806239851322098,-0.0010958424909549482,0.0010717982334383092,-1.0224335670338862,League Park IV
CLE06,3,73298,153118.0,39036.0,38546.31618919845,42200.0,528.0,577.9233641345714,153883.0,93692.0,-0.002593715894580184,0.0016186169620378303,-1.6024272297966713,0.06806239851322098,-0.0011830181074542997,0.0005696691159152327,-2.076675870963547,League Park IV
CLE06,4,73298,152511.0,9316.0,9198.488430421923,23910.0,970.0,1033.1284953551192,153883.0,93692.0,-0.0006119037965407609,0.0009862087582217418,-0.6204607203490062,0.06806239851322098,-0.002640254929114144,0.0013443043192138023,-1.9640306821734088,League Park IV
CLE06,5,73298,150705.0,4541.0,4375.837691692626,13190.0,748.0,825.4108426135825,153883.0,93692.0,0.0008825554781235687,0.0006998851949708291,1.2610003532941616,0.06806239851322098,-0.005868903913084347,0.00217816256212556,-2.694428788344051,League Park IV
CLE06,6,73298,151613.0,8023.0,7496.4670913888895,22938.0,1369.0,1467.563466184543,153883.0,93692.0,0.004128471598542904,0.0008994793515514141,4.589845882979029,0.06806239851322098,-0.004296951180771772,0.0016701016207973335,-2.57286809812228,League Park IV
CLE06,7,73298,152050.0,8741.0,8480.98318296184,8981.0,388.0,361.89465575946014,153883.0,93692.0,0.001065037750707029,0.0009510903187028425,1.1198071621206231,0.06806239851322098,0.0029067302350005418,0.0021181971945025435,1.3722661150456223,League Park IV
CLE06,8,73298,152324.0,10550.0,10296.241547298989,10748.0,403.0,393.255891904113,153883.0,93692.0,0.0006279557328683488,0.0010364043181047276,0.6058984142566015,0.06806239851322098,0.0009065973293530876,0.001845057738265338,0.4913652893082036,League Park IV
CLE06,9,73298,151047.0,7001.0,7198.1490589000405,7201.0,325.0,318.36639057604384,153883.0,93692.0,-0.003584332276502747,0.0008829667303830769,-4.059419401847312,0.06806239851322098,0.0009212066968415719,0.0024778259442258775,0.3717802289496066,League Park IV
CLE07,1,119741,240401.0,4244.0,4154.532598466676,13437.0,614.0,590.3712798343707,242845.0,178201.0,-0.0002568940217455712,0.00036480509853450315,-0.7041952614630858,0.08157071072935711,0.0017584818163004585,0.0018082575779892974,0.972473079999926,Cleveland Stadium
CLE07,2,119741,242124.0,4610.0,4741.809185386271,49938.0,591.0,699.2209733697212,242845.0,178201.0,-0.001612209142571902,0.00038905381343736775,-4.143923248888666,0.08157071072935711,-0.0021671066796772227,0.0005295123311467139,-4.0926462939666175,Cleveland Stadium
CLE07,3,119741,241631.0,72154.0,70836.58445905895,78688.0,672.0,798.539011630194,242845.0,178201.0,-0.005553222937366986,0.0011689231662704368,-4.7507168115121585,0.08157071072935711,-0.0016081106602047828,0.00035911997478151926,-4.477920397446904,Cleveland Stadium
CLE07,4,119741,241548.0,18417.0,18381.52297562088,43941.0,966.0,1078.1012611768226,242845.0,178201.0,-0.0031685803139308855,0.0007340564293538693,-4.316535060826225,0.08157071072935711,-0.0025511768320434815,0.0007472395337110666,-3.4141352497416704,Cleveland Stadium
CLE07,5,119741,241348.0,7635.0,7038.908066435288,24040.0,1087.0,1119.1288544018976,242845.0,178201.0,0.0020711645798989,0.00047074218716342236,4.399785352528595,0.08157071072935711,-0.0013364748087311802,0.0013915716848073093,-0.960406728106315,Cleveland Stadium
CLE07,6,119741,242335.0,13659.0,13162.064122302028,41262.0,1491.0,1613.3776191057098,242845.0,178201.0,0.0003899259932042126,0.0006316361235784647,0.6173269365835664,0.08157071072935711,-0.0029658673623602773,0.0009734591672689087,-3.046730116766146,Cleveland Stadium
CLE07,7,119741,240785.0,17622.0,16165.261577719777,16767.0,377.0,409.4517576185221,242845.0,178201.0,0.0052514984869117265,0.0006933382875765247,7.574222541881637,0.08157071072935711,-0.0019354540238875227,0.0012068297442593236,-1.6037506807353201,Cleveland Stadium
CLE07,8,119741,242127.0,22154.0,21437.797157261197,22268.0,383.0,374.1845323929106,242845.0,178201.0,0.00010966335596342136,0.0007847987791201435,0.13973436106305817,0.08157071072935711,0.0003958805284304551,0.0008686837609527561,0.4557245642490896,Cleveland Stadium
CLE07,9,119741,241876.0,16854.0,15847.90600207291,16609.0,374.0,418.9648071543705,242845.0,178201.0,0.0027686539996370774,0.0006871984784022223,4.028900072762623,0.08157071072935711,-0.0027072555334078196,0.0012323818309891656,-2.1967668342163513,Cleveland Stadium
CLE08,1,64304,131708.0,2845.0,2630.2176939648916,5425.0,226.0,232.81259604132427,134206.0,97594.0,0.002231915707630868,0.0005214566809004543,4.280155551515389,0.0808905652697228,-0.001255778072133506,0.0028125709985016675,-0.44648759899838714,Progressive Field
CLE08,2,64304,134110.0,1554.0,1532.0212690824565,40893.0,327.0,333.78604854346537,134206.0,97594.0,0.00023663307098585953,0.00040028206392403166,0.5911658110935728,0.0808905652697228,-0.00016594645889187316,0.00044677114648926494,-0.3714350405031372,Progressive Field
CLE08,3,64304,133793.0,41775.0,41054.53525714496,45667.0,326.0,311.07228949812105,134206.0,97594.0,0.007697047440137161,0.0015864674584725419,4.851689455734512,0.0808905652697228,0.0003268817855755567,0.00038621414916994464,0.8463744435000488,Progressive Field
CLE08,4,64304,133686.0,8423.0,8847.340794189762,23494.0,467.0,408.9977453544915,134206.0,97594.0,-0.004317908709632751,0.0009243498845109565,-4.671292528929363,0.0808905652697228,0.002468811383566379,0.0008608024463078746,2.8680348135109552,Progressive Field
CLE08,5,64304,133451.0,3323.0,3456.43394593391,12516.0,552.0,555.0778097651457,134206.0,97594.0,-0.001353365675985957,0.0005951518724674061,-2.27398373187522,0.0808905652697228,-0.0002459100163906783,0.0018823976782675119,-0.1306365914225971,Progressive Field
CLE08,6,64304,133673.0,7175.0,6742.415336078007,22223.0,559.0,546.2649908347065,134206.0,97594.0,0.0045046433157309995,0.0008165064992658278,5.516971781340879,0.0808905652697228,0.0005730553555007645,0.0010517172516617173,0.5448758728596824,Progressive Field
CLE08,7,64304,131807.0,9888.0,9677.964117876629,9022.0,160.0,136.61230820409335,134206.0,97594.0,0.002228960673935701,0.0009622039984484017,2.3165157051207466,0.0808905652697228,0.0025922956989477552,0.0012955139442205287,2.0009786158708316,Progressive Field
CLE08,8,64304,133647.0,12298.0,12960.578371512242,12033.0,147.0,136.3363414049482,134206.0,97594.0,-0.006747683495198664,0.0010923725338335306,-6.177090036783148,0.0808905652697228,0.0008862011630559128,0.0009703577996863427,0.9132725715631569,Progressive Field
CLE08,9,64304,133004.0,9697.0,10137.90025654458,9171.0,185.0,151.1311960602377,134206.0,97594.0,-0.004480242327603315,0.0009822067504847037,-4.561404536664389,0.0808905652697228,0.003693032814280046,0.001340480085093192,2.755007594180932,Progressive Field
DEN01,1,3987,7936.0,148.0,157.70656015134213,491.0,23.0,21.405690068622462,8070.0,5571.0,-0.00015536253778838938,0.0021833813487939723,-0.07115684938602526,0.07648544389864846,0.0032470670700153518,0.009422868369468934,0.3445943361085446,Mile High Stadium
DEN01,2,3987,8070.0,96.0,96.24917920762843,1859.0,23.0,20.759321954479518,8070.0,5571.0,0.0009347147224429732,0.0017149020419861716,0.5450542943901343,0.07648544389864846,0.001205313633953998,0.0024509090328739863,0.4917822806914308,Mile High Stadium
DEN01,3,3987,7929.0,2576.0,2521.801233239993,2809.0,26.0,23.379148033886946,8070.0,5571.0,0.03550754893601388,0.0066717801308507,5.322050223421618,0.07648544389864846,0.0009330195678579759,0.0017213239095322172,0.5420360239529416,Mile High Stadium
DEN01,4,3987,7959.0,553.0,569.258910156871,1478.0,51.0,34.32710876329874,8070.0,5571.0,0.002845945567164679,0.003995147283841957,0.712350600608611,0.07648544389864846,0.01128071125622548,0.00396409614200258,2.8457209038645304,Mile High Stadium
DEN01,5,3987,7978.0,166.0,199.09275945421706,781.0,52.0,37.478667710785956,8070.0,5571.0,-0.003976785248854073,0.0024442466000092426,-1.626998376039077,0.07648544389864846,0.01859325517184897,0.007838645755518488,2.3719983976516765,Mile High Stadium
DEN01,6,3987,8023.0,382.0,386.07376832460113,1385.0,55.0,43.4789557385939,8070.0,5571.0,0.0031915785293003124,0.0033468188565345647,0.9536155573728915,0.07648544389864846,0.008318443510040503,0.004760907887942447,1.7472389102733805,Mile High Stadium
DEN01,7,3987,8053.0,405.0,578.0289266254553,429.0,19.0,8.047594993844754,8070.0,5571.0,-0.025506351110732586,0.004022453471164145,-6.340993449291721,0.07648544389864846,0.025530081599429478,0.00661265345808155,3.8607923069412164,Mile High Stadium
DEN01,8,3987,8063.0,625.0,739.8265650103317,665.0,21.0,11.667767932725916,8070.0,5571.0,-0.013299865762833624,0.0044802172459388456,-2.968576082976661,0.07648544389864846,0.014033431680111405,0.005136558587007342,2.7320688438380203,Mile High Stadium
DEN01,9,3987,8055.0,561.0,591.6760975088662,581.0,14.0,13.117042617667378,8070.0,5571.0,0.00045857690528694484,0.004064380054934533,0.11282825402368317,0.07648544389864846,0.0015197201072850632,0.006233641647060321,0.2437933062773567,Mile High Stadium
DEN02,1,62310,133674.0,2694.0,2703.1199130748932,5639.0,230.0,241.06725249423312,137233.0,96028.0,0.001053066619507121,0.0005269393127800981,1.9984590140963463,0.0778087773629384,-0.001962626794508444,0.002753385458797379,-0.7128049537116675,Coors Field
DEN02,2,62310,137014.0,1177.0,1574.8083932959662,36515.0,330.0,316.7071522810308,137233.0,96028.0,-0.0035039807394263243,0.0004045407362347535,-8.661626445928494,0.0778087773629384,0.00036403800407967135,0.0004873686959127876,0.7469458074197164,Coors Field
DEN02,3,62310,136156.0,42730.0,42620.69031993999,46901.0,341.0,296.94776757327315,137233.0,96028.0,0.019259145985382253,0.0016030451810948715,12.014100545954891,0.0778087773629384,0.0009392599822333606,0.0003674158857290634,2.5563945891168722,Coors Field
DEN02,4,62310,136762.0,9416.0,9367.313870297194,24516.0,432.0,405.85158615143473,137233.0,96028.0,0.004491552127274964,0.0009465003987064488,4.745430782082524,0.0778087773629384,0.0010665856521685948,0.0008217392117460953,1.2979612472212818,Coors Field
DEN02,5,62310,136727.0,3059.0,3389.5664516272877,12876.0,488.0,531.0409621025516,137233.0,96028.0,-0.0020273625596541472,0.0005879659544676452,-3.4480951562744093,0.0778087773629384,-0.003342727718433643,0.001789711558588542,-1.8677466222936443,Coors Field
DEN02,6,62310,136549.0,7040.0,6995.110525122203,22727.0,589.0,585.0595837906315,137233.0,96028.0,0.003443612712893049,0.0008286308794596023,4.155786126554717,0.0778087773629384,0.00017338039377694153,0.0010642849895194837,0.16290786348045874,Coors Field
DEN02,7,62310,136220.0,8393.0,9619.013851039135,7851.0,194.0,130.38138245076792,137233.0,96028.0,-0.008773771434290298,0.0009577899464536186,-9.160433837060715,0.0778087773629384,0.008103250229172345,0.0014543964755337493,5.571555188346102,Coors Field
DEN02,8,62310,136482.0,11752.0,12887.165978923642,11446.0,192.0,128.9396815133566,137233.0,96028.0,-0.006431868412812833,0.001088246032920835,-5.9103072450903404,0.0778087773629384,0.0055093760690759575,0.0009920636910547783,5.553449963699708,Coors Field
DEN02,9,62310,135522.0,9063.0,10191.786507540099,8708.0,199.0,140.52828142106708,137233.0,96028.0,-0.007510394298873818,0.0009827421745607523,-7.64228349335946,0.0778087773629384,0.0067147127444801245,0.0013613301000053495,4.932464759615422,Coors Field
DET02,1,9545,9976.0,89.0,82.56598611454658,533.0,46.0,36.28270272948437,10196.0,5844.0,0.0008514211923631755,0.0015734388050030591,0.5411212623305806,0.06388523847912272,0.018231326961567786,0.011301149138875916,1.6132277114060978,Bennett Park
DET02,2,9545,10179.0,318.0,280.3377408299985,1939.0,88.0,69.11610728375807,10196.0,5844.0,0.005624940204245137,0.0028476103784344296,1.9753194632397844,0.06388523847912272,0.009738985413224308,0.004287575947672746,2.271443242541402,Bennett Park
DET02,3,9545,10113.0,2631.0,2653.9121036281113,2834.0,70.0,61.65276836431365,10196.0,5844.0,-0.012342447997407135,0.006559615278398716,-1.8815810796178403,0.06388523847912272,0.002945388721131386,0.002770616684759353,1.063080554352185,Bennett Park
DET02,4,9545,9802.0,490.0,476.62543165652465,1348.0,90.0,85.38632416620857,10196.0,5844.0,0.0008066145913341038,0.0036449322105165057,0.22129755637342907,0.06388523847912272,0.0034226081853052175,0.006854949610427903,0.49929005752262123,Bennett Park
DET02,5,9545,10056.0,274.0,288.26399679402783,895.0,76.0,73.28244551884572,10196.0,5844.0,-0.0033761098537807913,0.0028854667028597536,-1.1700394429901986,0.06388523847912272,0.00303637372196009,0.009564823085933418,0.317452157209845,Bennett Park
DET02,6,9545,10064.0,470.0,432.1758124134647,1577.0,133.0,126.64305177043187,10196.0,5844.0,0.0051733815774132885,0.003485601610788242,1.484214822887739,0.06388523847912272,0.004031038826612639,0.007136068173255706,0.5648823313824296,Bennett Park
DET02,7,9545,10175.0,492.0,520.687999939064,508.0,45.0,25.85171770664571,10196.0,5844.0,-0.0066035192623500605,0.003793529038186756,-1.7407324936430255,0.06388523847912272,0.03769346908140608,0.010008776471900302,3.7660416522669586,Bennett Park
DET02,8,9545,10123.0,648.0,579.6305486558913,652.0,39.0,32.169722296701956,10196.0,5844.0,0.009987755907268692,0.0039795665082035915,2.5097597657130866,0.06388523847912272,0.010475886048003136,0.008699134791637093,1.2042445943100135,Bennett Park
DET02,9,9545,10065.0,373.0,367.0006049377265,401.0,26.0,17.742132071845532,10196.0,5844.0,-0.00012203635908644705,0.003231919573868336,-0.03775971409473528,0.06388523847912272,0.020593186853253037,0.010504092348649848,1.96049179402921,Bennett Park
DET04,1,172084,403848.0,5975.0,6060.921675928884,20800.0,1071.0,1010.5010977143846,409208.0,264888.0,0.0003918633043268893,0.00028749948030047434,1.3630052614959207,0.07204783724445399,0.002908601071423816,0.0015282874959845515,1.9031766464529243,Tiger Stadium
DET04,2,172084,408737.0,7943.0,8878.847023758954,77868.0,1315.0,1286.5531457610468,409208.0,264888.0,-0.0024993514721975627,0.00034612512807843444,-7.220947771325033,0.07204783724445399,0.00036532149585135314,0.0004606327851898539,0.7930861797012183,Tiger Stadium
DET04,3,172084,407484.0,109240.0,112931.15850026057,119534.0,1403.0,1286.365488395591,409208.0,264888.0,-0.0006296945947473209,0.0009598330554281812,-0.656045956311032,0.07204783724445399,0.000975743400241011,0.00030004800071994296,3.2519576797705265,Tiger Stadium
DET04,4,172084,406629.0,27017.0,28152.279592432755,65931.0,1981.0,1857.0022177223811,409208.0,264888.0,-0.0009732385825186179,0.000593328794628526,-1.640302293314363,0.07204783724445399,0.0018807204847130917,0.0006536067795829865,2.8774494749167485,Tiger Stadium
DET04,5,172084,406907.0,11768.0,11707.625628818349,37930.0,2122.0,1941.1715136368114,409208.0,264888.0,0.001615799037440177,0.0003953142022765415,4.087379173667651,0.07204783724445399,0.0047674264793880474,0.0011615799632870207,4.104260257638448,Tiger Stadium
DET04,6,172084,406714.0,20347.0,21168.33278960153,61576.0,3039.0,2831.796446727039,409208.0,264888.0,-0.0006092037981188653,0.0005218106222132953,-1.167480637965716,0.07204783724445399,0.0033650050875821914,0.000864210508121986,3.893733130941299,Tiger Stadium
DET04,7,172084,405382.0,25142.0,25841.034680763623,24768.0,789.0,722.0574199405345,409208.0,264888.0,0.0004083074614560228,0.0005711389404227358,0.7149004078653941,0.07204783724445399,0.002702785047620539,0.0010849130385296331,2.4912457972517177,Tiger Stadium
DET04,8,172084,407395.0,32923.0,32973.646588571704,33381.0,787.0,739.1929843864394,409208.0,264888.0,0.003713396449424103,0.0006357499229644975,5.840970349014847,0.07204783724445399,0.0014321624760660426,0.0008144784077510956,1.7583799182847228,Tiger Stadium
DET04,9,172084,404807.0,23189.0,24321.894067185294,23128.0,738.0,681.2230450246864,409208.0,264888.0,-0.001417877805064735,0.0005558035354964534,-2.5510413563639207,0.07204783724445399,0.002454901200938846,0.001128513053592662,2.175341431030487,Tiger Stadium
DET05,1,52325,107552.0,1956.0,2116.8976015941907,3555.0,151.0,168.6845741048135,111187.0,80596.0,-0.001956529120646075,0.0005665073053053329,-3.453669709681071,0.0806765962592712,-0.00497456374256357,0.003653407192335564,-1.3616231316891376,Comerica Park
DET05,2,52325,111062.0,1186.0,1219.7710806774428,31479.0,215.0,233.89458346554684,111187.0,80596.0,-0.00039114978677257627,0.00043248876775187675,-0.9044160587240567,0.0806765962592712,-0.0006002281986577352,0.0004858353983737469,-1.235455877992627,Comerica Park
DET05,3,52325,110469.0,33032.0,33923.38315096688,35908.0,240.0,241.9962305494102,111187.0,80596.0,-0.010280879387528252,0.0017459947203423206,-5.8882648771770505,0.0806765962592712,-5.5592919388721166e-05,0.0004332245747716845,-0.12832355924873243,Comerica Park
DET05,4,52325,110882.0,7426.0,7467.019778644099,19018.0,299.0,319.68031785467423,111187.0,80596.0,-0.0003245197680345757,0.0010268811922414438,-0.31602464869984054,0.0806765962592712,-0.001087407606198035,0.0009401412451179471,-1.1566428043071468,Comerica Park
DET05,5,52325,110745.0,2890.0,2866.3541008513635,10624.0,470.0,462.0965907880923,111187.0,80596.0,0.00036747775845467207,0.0006560345658693438,0.5601499944865087,0.0806765962592712,0.0007439202947955263,0.0020233840406491004,0.3676614423413546,Comerica Park
DET05,6,52325,110615.0,5392.0,5568.847035672385,17598.0,488.0,490.7013654515014,111187.0,80596.0,-0.0020689076677496837,0.000898301587771227,-2.3031325959056175,0.0806765962592712,-0.00015350411703042243,0.001258766915954224,-0.12194800727985189,Comerica Park
DET05,7,52325,109847.0,8262.0,8028.376549935526,6983.0,136.0,119.22163504462011,111187.0,80596.0,0.0031201994392343058,0.0010606653771169361,2.9417378058625085,0.0806765962592712,0.0024027445160217506,0.001563635402347467,1.536639879357131,Comerica Park
DET05,8,52325,110580.0,11366.0,10611.418972391906,10502.0,117.0,121.71790588711625,111187.0,80596.0,0.009692519324097926,0.0011973995308021644,8.09464099055116,0.0806765962592712,-0.00044923880090613647,0.0010505221697225276,-0.42763381283499524,Comerica Park
DET05,9,52325,110568.0,8547.0,8416.5039847023,7935.0,133.0,131.5035586334132,111187.0,80596.0,0.001841789208944275,0.0010830780639867327,1.7005138135332378,0.0806765962592712,0.00018858744380425882,0.0014451795972174352,0.13049412278402434,Comerica Park
HOU01,1,5889,13469.0,226.0,251.4398983109129,940.0,54.0,40.66461531796791,13592.0,10128.0,-0.002935492275356749,0.0015778889610413545,-1.8603921745034717,0.0826239317652115,0.014186579448970312,0.006783916293585159,2.0912079151662115,Colt Stadium
HOU01,2,5889,13592.0,281.0,290.97519324967095,3393.0,72.0,50.00449374009234,13592.0,10128.0,-0.0014499957598862398,0.0016939107298607353,-0.8560048261843475,0.0826239317652115,0.00648261310342106,0.002084110097298987,3.110494552002097,Colt Stadium
HOU01,3,5889,13445.0,4328.0,4196.0589301384225,4643.0,48.0,46.39166601840506,13592.0,10128.0,0.006677367193041683,0.004946055988253452,1.3500387397352513,0.0826239317652115,0.0003463997375823689,0.0014669702312269418,0.23613276548403284,Colt Stadium
HOU01,4,5889,13428.0,1063.0,1061.1831616566783,2467.0,64.0,61.34271018890659,13592.0,10128.0,-0.0014673462548187022,0.0031017322684834332,-0.4730731500356571,0.0826239317652115,0.0010771340944845614,0.0031747704573639427,0.3392793617523206,Colt Stadium
HOU01,5,5889,13535.0,475.0,426.80632010515075,1397.0,58.0,66.16815856008222,13592.0,10128.0,0.004157554808192729,0.0020368932932824076,2.041125483550944,0.0826239317652115,-0.005846928103136878,0.005822749652638255,-1.0041524111358056,Colt Stadium
HOU01,6,5889,13306.0,855.0,795.0284553368306,2476.0,98.0,93.67320594015419,13592.0,10128.0,0.004763475454725025,0.0027251042317904496,1.7479975258030125,0.0826239317652115,0.0017474935621348182,0.003908922425238147,0.44705250502083166,Colt Stadium
HOU01,7,5889,13397.0,893.0,846.4895556891358,820.0,31.0,24.48021573390621,13592.0,10128.0,0.003336990625479583,0.0028039105937725742,1.1901201960187204,0.0826239317652115,0.007950956422065598,0.0060338396975718345,1.317727487070175,Colt Stadium
HOU01,8,5889,13554.0,1124.0,1135.67753333366,1113.0,29.0,19.357098468126303,13592.0,10128.0,-0.002932953048351644,0.003195118744799998,-0.9179480584641732,0.0826239317652115,0.008663882777963788,0.003952983169913745,2.1917327763762873,Colt Stadium
HOU01,9,5889,13268.0,752.0,840.4094661879315,747.0,25.0,20.019014067947303,13592.0,10128.0,-0.010149600743025664,0.002794766406785812,-3.6316454636001065,0.0826239317652115,0.006667986522158898,0.00598964027764705,1.1132532527943944,Colt Stadium
HOU02,1,69370,154824.0,3105.0,2886.914810015655,9069.0,466.0,430.25625820879316,156128.0,114334.0,0.001883808446824401,0.0004670466704211913,4.033447974536566,0.0813092122490388,0.00394131015450511,0.0022872002830642483,1.7232028973102385,Astrodome
HOU02,2,69370,155877.0,2449.0,2559.645575591453,38847.0,481.0,495.8492730248048,156128.0,114334.0,-0.0010047419844180366,0.0004404278640187233,-2.281286145817794,0.0813092122490388,-0.0003822501872681237,0.0005732147469228611,-0.6668533727021577,Astrodome
