park_id,season,effect,n_pa,component,n_components
CIN07,1917,0.004518169915867421,5802,1,2
NYC14,1917,-0.008338207710727543,11231,1,2
NYC15,1917,0.007007530285214156,5831,1,2
PHI09,1917,0.010881219948249593,5533,1,2
PIT06,1917,-0.00502183676964256,5679,1,2
STL05,1917,-0.001940263403045164,5720,1,2
BOS08,1918,-0.02337670683914561,3613,0,2
CHI11,1918,-0.003952833183872,5369,0,2
CIN07,1918,0.017905814923143873,5115,0,2
NYC15,1918,-0.004550595341273011,3899,0,2
PHI09,1918,0.0047156515647846075,4233,0,2
PIT06,1918,0.003252434246408714,5072,0,2
STL05,1918,-0.0008839427001595195,5227,0,2
BOS07,1918,-0.007357802902373934,4739,1,2
CHI10,1918,-0.0010929529419901366,4164,1,2
CLE06,1918,0.021296143526794948,4577,1,2
DET04,1918,0.002968219354063962,4327,1,2
NYC14,1918,-0.0009180266537146913,8972,1,2
PHI11,1918,0.003112101102173211,4949,1,2
STL07,1918,-0.013102697834852375,3861,1,2
WAS09,1918,-0.0049065881299411125,5599,1,2
BOS07,1919,-0.011373282593594202,4863,0,2
CHI10,1919,0.006221741405120692,5038,0,2
CLE06,1919,0.011001852914000123,5168,0,2
DET04,1919,-0.008428821265182615,5215,0,2
PHI11,1919,0.013257617431869274,5243,0,2
STL07,1919,0.0024712930954174876,5307,0,2
WAS09,1919,-0.013944460943227977,5132,0,2
BOS08,1919,0.003246005499744789,5149,1,2
CHI11,1919,-0.007349016447199336,5070,1,2
CIN07,1919,-0.005095463025736851,4887,1,2
NYC14,1919,-0.001571996467326739,10358,1,2
NYC15,1919,-0.00894517236641728,5307,1,2
PHI09,1919,0.02383644917997712,5430,1,2
PIT06,1919,-0.0009911012665827805,4977,1,2
STL05,1919,-0.0030840887117854097,4960,1,2
BOS08,1920,-0.013847644745334302,5669,0,2
CHI11,1920,0.0014167813544665453,5816,0,2
CIN07,1920,-0.02149086129728222,5575,0,2
NYC15,1920,0.002114759246183825,5851,0,2
PHI09,1920,0.014028773099834259,5735,0,2
PIT06,1920,-0.013450580929075789,5704,0,2
STL05,1920,-0.0022889050816671318,2248,0,2
STL07,1920,0.018765107553916822,9545,0,2
BOS07,1920,0.0005159728038414435,5710,1,2
CHI10,1920,-0.0033816271554350146,5740,1,2
CLE06,1920,0.009938732934043445,5867,1,2
DET04,1920,0.007517025291120121,5454,1,2
NYC14,1920,-0.00496337010471586,11343,1,2
PHI11,1920,-0.008010168275957866,5666,1,2
WAS09,1920,0.003242308320397448,5811,1,2
BOS07,1921,-0.010723885165688223,5625,0,2
CHI10,1921,-0.006256442604656587,5701,0,2
CLE06,1921,0.012218836263237099,5847,0,2
DET04,1921,0.0003299544876989048,5838,0,2
PHI11,1921,0.011335185141542576,5795,0,2
WAS09,1921,-0.007496496863260102,5745,0,2
BOS08,1921,-0.015187392046860523,5641,1,2
CHI11,1921,0.012838776585246991,5907,1,2
CIN07,1921,-0.010880045373665931,5590,1,2
NYC14,1921,0.005366977850063385,11700,1,2
NYC15,1921,0.003017510736741218,5863,1,2
PHI09,1921,0.014383021349912694,5861,1,2
PIT06,1921,-0.016904369935928778,5737,1,2
STL07,1921,0.00024175263312758316,11785,1,2
BOS08,1922,-0.018835596000556596,5430,0,2
CHI11,1922,-0.006240423883723397,5688,0,2
CIN07,1922,-0.019267577282849137,5566,0,2
NYC15,1922,-0.0019538920629329714,5843,0,2
PHI09,1922,0.028132312197537177,5966,0,2
PIT06,1922,0.014835125459341902,5972,0,2
BOS07,1922,-0.026260345247866485,5577,1,2
CHI10,1922,-0.013313183623819775,5933,1,2
CLE06,1922,0.009675161869226859,6178,1,2
DET04,1922,0.0031104104699212556,5987,1,2
NYC14,1922,-0.0037275390029613367,11764,1,2
PHI11,1922,0.02114456808595242,5779,1,2
STL07,1922,0.014328762519617781,11782,1,2
WAS09,1922,-0.017948957290793575,5578,1,2
BOS08,1923,-0.0012984078997085862,5814,0,2
CHI11,1923,-0.0010432599571804698,5669,0,2
CIN07,1923,-0.019166273503120078,5641,0,2
NYC14,1923,-0.0019142850363075598,5776,0,2
NYC15,1923,0.0034672724590087993,5775,0,2
PHI09,1923,0.037479356693249775,5614,0,2
PIT06,1923,0.012707148985061534,5674,0,2
STL07,1923,-0.014649989380093523,11597,0,2
BOS07,1923,-0.005603479033943325,5909,1,2
CHI10,1923,-0.012641816546792526,5651,1,2
CLE06,1923,0.021743558240282665,6081,1,2
DET04,1923,-0.0009899851218936697,5818,1,2
NYC16,1923,0.0014672466256783216,5756,1,2
PHI11,1923,0.000611829168660722,5605,1,2
WAS09,1923,-0.005899730289895865,5727,1,2
BOS08,1924,-0.013875011185283632,5763,0,2
CHI11,1924,-0.001389237673197417,5787,0,2
CIN07,1924,-0.01106003552948298,5691,0,2
NYC14,1924,-0.012685990221983969,5574,0,2
NYC15,1924,-0.0006840668671447886,5789,0,2
PHI09,1924,0.03455807118845715,5837,0,2
PIT06,1924,0.004116462476418553,5806,0,2
BOS07,1924,-0.002708055860702646,5971,1,2
CHI10,1924,0.004429172919737571,6127,1,2
CLE06,1924,0.000864127486065719,5702,1,2
DET04,1924,-0.0028317009505704764,6058,1,2
NYC16,1924,0.001148068558268663,5822,1,2
PHI11,1924,-0.0009420747921810457,5659,1,2
STL07,1924,0.008565950450617863,11799,1,2
WAS09,1924,-0.018504308535960332,5467,1,2
BOS07,1925,-0.006635331682528624,5575,0,2
CHI10,1925,-0.004930634893311547,5917,0,2
CLE06,1925,0.013199884380057796,6066,0,2
DET04,1925,-0.00011846437771237308,6069,0,2
NYC16,1925,-0.009349145506856803,5966,0,2
PHI11,1925,0.008599319263676486,5817,0,2
WAS09,1925,-0.0013021793918981967,5706,0,2
BOS08,1925,-0.01603143956796556,5738,1,2
CHI11,1925,-0.0002551004077503442,5885,1,2
CIN07,1925,-0.024323064566786904,5610,1,2
NYC14,1925,-0.02413438366194459,5814,1,2
NYC15,1925,-0.001065367010053081,5890,1,2
PHI09,1925,0.03154002731244776,6306,1,2
PIT06,1925,0.007648497162385447,5943,1,2
STL07,1925,0.011053428028403537,11959,1,2
BOS08,1926,-0.014918131546181306,5607,0,2
CHI11,1926,0.0027723559790327357,5798,0,2
CIN07,1926,-0.0017746878713603316,5699,0,2
NYC14,1926,-0.01287054957953593,5501,0,2
NYC15,1926,-0.004924634724054197,5615,0,2
PHI09,1926,0.018339229984596174,5979,0,2
PIT06,1926,0.011131466754826768,5973,0,2
BOS07,1926,-0.0023025523907085985,5963,1,2
CHI10,1926,-0.00817022221214463,5916,1,2
CLE06,1926,-0.003327174608157902,6139,1,2
DET04,1926,-0.0011347163737889456,6221,1,2
NYC16,1926,-0.00551375478744039,5787,1,2
PHI11,1926,0.003016833283418013,5547,1,2
STL07,1926,0.00501599802540145,12165,1,2
WAS09,1926,0.0075260648779842555,5807,1,2
BOS07,1927,-0.003990629898895814,5823,0,2
CHI10,1927,-0.00010277740523206153,5630,0,2
CLE06,1927,-0.005735471611409981,5865,0,2
DET04,1927,0.01650113625015533,6028,0,2
NYC16,1927,0.003479600670648591,5755,0,2
WAS09,1927,-0.010369268842031189,5983,0,2
BOS08,1927,-0.01510138554762062,5751,1,2
CHI11,1927,0.0014361994148081748,6000,1,2
CIN07,1927,-0.007892121337881933,5947,1,2
NYC14,1927,0.003786823175236201,5605,1,2
NYC15,1927,-0.017172600289241242,5563,1,2
PHI09,1927,0.012577811722511476,5194,1,2
PHI11,1927,0.00017700345627931903,6669,1,2
PIT06,1927,-0.004540060325209064,5994,1,2
STL07,1927,0.013240876279772081,12097,1,2
BOS08,1928,0.007747391278304049,6084,0,2
CHI11,1928,-0.016274089145912968,5844,0,2
CIN07,1928,-0.004302876855247935,5854,0,2
NYC14,1928,-0.0031125918992198458,5977,0,2
NYC15,1928,-0.017674327996724068,5915,0,2
PHI09,1928,0.019836607218532077,6097,0,2
PIT06,1928,0.012543859389647933,6008,0,2
BOS07,1928,-0.006564977941669287,5297,1,2
CHI10,1928,0.0025810617225869737,5589,1,2
CLE06,1928,0.012636564735580244,5630,1,2
DET04,1928,-0.013109767519011628,5836,1,2
NYC16,1928,-0.008544739151674634,5623,1,2
PHI11,1928,-0.001189492147599713,5786,1,2
STL07,1928,0.007509316926811828,11616,1,2
WAS09,1928,-0.0010969311405712358,6003,1,2
BOS07,1929,0.006189151341747811,4334,0,2
BOS08,1929,0.0024215513293144304,7167,0,2
CHI10,1929,-0.014098625190902467,5616,0,2
CLE06,1929,-0.003074410898375789,5845,0,2
DET04,1929,0.014533988948412305,5877,0,2
NYC16,1929,-0.003578530308322889,5835,0,2
PHI11,1929,0.006735455439891392,5518,0,2
WAS09,1929,-0.008500436305126913,5733,0,2
CHI11,1929,0.006582981963213962,5929,1,2
CIN07,1929,-0.014705070524920025,5914,1,2
NYC14,1929,-0.012702599909520797,5965,1,2
NYC15,1929,-0.0046930863083453,5826,1,2
PHI09,1929,0.02843718869945581,6059,1,2
PIT06,1929,0.006651303484054462,5954,1,2
STL07,1929,-0.005251063159622939,11589,1,2
BOS08,1930,-0.01577620568708354,7369,0,2
CHI11,1930,0.012938000108167255,6508,0,2
CIN07,1930,-0.01917213916490219,5830,0,2
NYC14,1930,0.0003538892373472881,5971,0,2
NYC15,1930,-0.006602927768330437,5845,0,2
PHI09,1930,0.03078613248562178,6129,0,2
PIT06,1930,-0.0014035577050484404,5970,0,2
BOS07,1930,-0.020876612606034326,4163,1,2
CHI10,1930,0.0016645046192884333,6120,1,2
CLE06,1930,0.014164275903821823,6083,1,2
DET04,1930,-0.0004452366461610473,5885,1,2
NYC16,1930,-0.012329299981883021,5757,1,2
PHI11,1930,0.00041921337224030313,5664,1,2
STL07,1930,0.012171009712267408,12008,1,2
WAS09,1930,-0.014771954442477732,5711,1,2
BOS07,1931,-0.004582310546357224,4748,0,2
BOS08,1931,-0.014026085505009526,6726,0,2
CHI10,1931,-0.006377441425735569,5973,0,2
CLE06,1931,0.02341237915303114,6005,0,2
DET04,1931,0.0031137749068033205,6021,0,2
NYC16,1931,-0.0009933730597693475,6089,0,2
PHI11,1931,0.005200556930129891,5614,0,2
WAS09,1931,-0.0046382452640406,6101,0,2
CHI11,1931,-0.003372066625698119,5746,1,2
CIN07,1931,-0.0031575500758487555,5665,1,2
NYC14,1931,-0.017252998529826088,5685,1,2
NYC15,1931,-0.005941243673405168,5464,1,2
PHI09,1931,0.0069706418480176046,5255,1,2
PIT06,1931,-0.011719159641737403,5985,1,2
