season,date,gamenum,runs,druns,out,station
1967,19670521,2,10,-1.4750600091400337,3.387667741014775,midway
1967,19670524,1,7,-4.989588960050951,-4.020953497584995,midway
1967,19670524,2,7,-1.6019196429443932,-4.020953497584995,midway
1967,19670525,0,9,4.1017840383119255,-3.347560703446212,midway
1967,19670526,0,21,9.891315546481941,5.7361354135710805,midway
1967,19670527,0,3,-5.720027085715477,-7.679484794906662,midway
1967,19670530,1,17,9.305583775777254,-5.189775538450866,midway
1967,19670530,2,5,-1.4574003586438957,-5.189775538450866,midway
1967,19670609,0,11,4.3032618515211505,6.223794670967498,midway
1967,19670611,1,8,0.8661390620223831,4.650859629015217,midway
1967,19670611,2,28,20.990463924882825,4.650859629015217,midway
1967,19670613,0,5,-0.3045240009953959,3.5793891321330853,midway
1967,19670614,0,7,3.588185435332835,5.393433555821763,midway
1967,19670615,0,5,-2.053330633922026,5.514949940161388,midway
1967,19670623,0,17,11.954369737175243,5.98694563964489,midway
1967,19670624,0,5,1.2610185170915238,-1.8657477042551598,midway
1967,19670625,1,5,-3.7539311581321155,1.1543150790067471,midway
1967,19670625,2,8,-3.571851070582289,1.1543150790067471,midway
1967,19670626,0,6,-3.4792821959465297,-0.5306996211644784,midway
1967,19670627,0,6,-4.5961398901140385,3.991241210963577,midway
1967,19670628,1,6,-4.932091534366611,0.01696151157618675,midway
1967,19670628,2,4,-8.732671537353577,0.01696151157618675,midway
1967,19670629,0,7,2.8878284278175506,2.6151636338975193,midway
1967,19670630,0,12,2.1470365843120796,6.43360755558704,midway
1967,19670701,0,9,1.080195540647295,5.344386273683812,midway
1967,19670702,0,5,-5.282901074308089,4.3406326321619755,midway
1967,19670718,0,12,4.183099849138716,4.109554141407048,midway
1967,19670719,0,9,-4.178222717344748,-2.857526372683074,midway
1967,19670720,0,3,-7.115746115678571,-3.132888654169367,midway
1967,19670721,0,9,-5.359672926165378,3.5640922342713433,midway
1967,19670722,0,11,6.249683763504627,5.055489694872487,midway
1967,19670723,1,7,1.137797819720538,6.574885007405522,midway
1967,19670723,2,9,5.9975110022395555,6.574885007405522,midway
1967,19670731,0,11,0.4378218277182627,-4.912946557009112,midway
1967,19670801,0,5,-3.504938774838283,-3.7682002414807236,midway
1967,19670802,1,6,-1.5079189522853322,3.0391693160045636,midway
1967,19670802,2,8,-2.08115251657062,3.0391693160045636,midway
1967,19670803,0,13,7.021490693306317,6.512263324352345,midway
1967,19670804,0,9,1.8585193120900834,-0.625981037747235,midway
1967,19670805,0,3,-2.531507430123261,1.5731695413970237,midway
1967,19670806,0,10,-0.03440781806345061,3.5816659481150253,midway
1967,19670807,1,9,6.2736360299056555,-0.4009689384745812,midway
1967,19670807,2,6,-11.176469376143876,-0.4009689384745812,midway
1967,19670808,0,12,4.586617511390486,2.133659104208102,midway
1967,19670809,1,6,-3.9481516243209174,-0.4297836905139726,midway
1967,19670809,2,16,0.954751215249278,-0.4297836905139726,midway
1967,19670810,0,5,-5.355166541169568,-6.370836967448668,midway
1967,19670811,0,3,-4.243287948578679,-5.363837628392685,midway
1967,19670812,0,9,3.9874232771799893,-3.424386523119844,midway
1967,19670813,1,8,-2.971672903220165,-1.4972303657190267,midway
1967,19670813,2,1,-7.744893039458103,-1.4972303657190267,midway
1967,19670828,0,11,3.5525802221700227,2.1682296623738004,midway
1967,19670829,0,8,-0.41112482020396834,5.91261115125483,midway
1967,19670830,0,5,1.9807928541012045,-6.083429057746779,midway
1967,19670831,0,3,-7.485676725574882,-8.713684821986906,midway
1967,19670901,1,10,3.3475453407020566,-4.570588488693753,midway
1967,19670901,2,3,-7.041210876155457,-4.570588488693753,midway
1967,19670902,1,5,-4.629575551546157,-2.5203932456959297,midway
1967,19670902,2,9,-0.7728646411164831,-2.5203932456959297,midway
1967,19670903,1,4,-0.8170007526874067,-2.26024449508832,midway
1967,19670903,2,9,0.14773399637851975,-2.26024449508832,midway
1967,19670904,1,3,-5.720967307889163,-4.890403765663839,midway
1967,19670904,2,14,3.2077106544958833,-4.890403765663839,midway
1967,19670919,0,8,-2.1530375813794524,3.0389407384312492,midway
1967,19670920,0,6,0.5011604312637119,6.3005654441288215,midway
1967,19670922,0,5,-2.646538313181033,-4.552579748057143,midway
1967,19670923,0,9,0.8962274642628035,6.4380619491167295,midway
1967,19670924,0,5,-1.5952827192983094,-0.05245398938661031,midway
1967,19670926,0,15,7.423914780220807,7.055372849377909,midway
1968,19680413,0,13,5.196302859572295,4.472101705734426,midway
1968,19680414,0,13,9.825589083828792,8.233346657774863,midway
1968,19680416,0,17,13.092498763518527,4.685977949136087,midway
1968,19680423,0,14,12.495426531782881,12.72939408726755,midway
1968,19680425,0,7,7.971603585070008,3.2714377185673342,midway
1968,19680426,0,5,-1.3343327837812868,2.089661101970724,midway
1968,19680427,0,9,0.4923905556926098,-5.10812375343299,midway
1968,19680428,1,12,4.780117411868755,-1.0502936738965576,midway
1968,19680428,2,7,3.779937987981765,-1.0502936738965576,midway
1968,19680507,0,3,-4.5857227601448285,2.296520738780504,midway
1968,19680508,0,13,9.51437136976328,8.012502022994635,midway
1968,19680509,0,6,-1.013891412264838,2.128747172024233,midway
1968,19680510,0,6,-0.5233214765177063,-6.103769284681985,midway
1968,19680511,0,4,0.5038043122295651,-5.861541098264246,midway
1968,19680512,1,7,-0.16148467450811227,4.695062795385331,midway
1968,19680512,2,10,2.671510801570657,4.695062795385331,midway
1968,19680521,0,11,5.135631706198972,-1.4729214568671178,midway
1968,19680522,0,19,11.050286071994927,4.553166159500836,midway
1968,19680524,0,6,1.188524517928827,-4.945977237105107,midway
1968,19680525,0,3,-2.0401480791437905,-3.5750630515017816,midway
1968,19680526,0,6,-2.375132789080248,2.9510790660496924,midway
1968,19680604,0,5,-0.5901640033103174,0.7474019989219769,midway
1968,19680605,0,6,2.561351604948464,3.921696046181802,midway
1968,19680606,0,8,4.705923321401119,5.0700812191524465,midway
1968,19680607,0,13,5.156638319849648,-0.11808172874501817,midway
1968,19680609,1,4,-0.750778883919462,4.860191869087183,midway
1968,19680609,2,11,0.5594926885872793,4.860191869087183,midway
1968,19680610,0,7,0.6916138358736303,3.7945324183364946,midway
1968,19680611,0,16,7.457645545440707,9.165708550926674,midway
1968,19680612,0,5,-0.4024367371251817,-2.769998411533903,midway
1968,19680613,0,12,2.5880602219409385,-2.8239644261332377,midway
1968,19680628,0,14,8.287953563477007,4.58431628311084,midway
1968,19680629,0,18,8.46939267594032,5.952175883749755,midway
1968,19680630,0,8,-0.31588922011410103,9.303682645941274,midway
1968,19680701,0,10,-2.275833360160556,7.444502259934144,midway
1968,19680702,0,8,4.09787732213459,0.5803949110011015,midway
1968,19680703,0,5,0.6912625585563823,-1.2375562449234618,midway
1968,19680704,1,8,1.4859719358145254,5.865885863172485,midway
1968,19680704,2,11,-2.8240497104475857,5.865885863172485,midway
1968,19680705,0,4,-7.024937216525462,-6.08533270562113,midway
1968,19680706,1,7,1.0923894319552776,-2.680197060955659,midway
1968,19680706,2,12,-0.33441213390034924,-2.680197060955659,midway
1968,19680707,1,9,-0.8162167203769144,3.4833972097282144,midway
1968,19680707,2,7,2.597600771220748,3.4833972097282144,midway
1968,19680726,0,5,-1.0085612558734667,0.6698359958003112,midway
1968,19680727,0,3,-3.960555687778828,-1.5466330281030096,midway
1968,19680728,1,11,1.5951710045053642,0.8522104995362525,midway
1968,19680728,2,1,-5.974901680739793,0.8522104995362525,midway
1968,19680729,0,5,-6.383570416863548,-2.1058458260596566,midway
1968,19680730,0,14,6.308832928258279,5.840035146727999,midway
1968,19680731,0,7,3.5065209847134384,5.2927414799460735,midway
1968,19680801,0,5,0.940511437680434,-4.523208754094567,midway
1968,19680812,0,10,2.80905599852513,4.355538858134816,midway
1968,19680813,0,13,6.694394599323107,4.883651898066574,midway
1968,19680814,0,4,-0.2522878818610117,-4.991252980928333,midway
1968,19680815,0,8,-0.8790027095053692,3.435597595062215,midway
1968,19680816,0,18,10.03181185914559,7.978254973425628,midway
1968,19680817,0,4,-3.4888684665156293,-4.80008817989456,midway
1968,19680818,1,3,0.5797970224762073,-2.3558487306349662,midway
1968,19680818,2,9,5.071854761597358,-2.3558487306349662,midway
1968,19680819,0,6,0.9211604244387399,6.530426410280209,midway
1968,19680820,0,11,-2.221094317368709,3.437940561786874,midway
1968,19680821,1,9,1.082763184552323,4.939928264511355,midway
1968,19680821,2,18,9.22952776465252,4.939928264511355,midway
1968,19680830,0,8,2.3821376872074995,-1.1375671273483188,midway
1968,19680831,0,8,1.6386606873467169,3.6512691374417026,midway
1968,19680901,0,2,-3.2276747479392047,4.525483399593904,midway
1968,19680902,1,12,6.042219693584556,5.467220849833401,midway
1968,19680902,2,2,-1.7894609227077283,5.467220849833401,midway
1968,19680903,0,11,4.614990987469122,7.1285378086267315,midway
1968,19680904,1,13,6.494174110204019,3.5917276521560644,midway
1968,19680904,2,9,-0.7454020394259397,3.5917276521560644,midway
1968,19680906,0,7,1.2760259614838512,7.363470072396106,midway
1968,19680907,0,6,3.209634784195408,5.4527356870354735,midway
1968,19680908,0,13,10.198293018679257,6.61892013360031,midway
1968,19680910,0,9,5.978659442482619,-0.589110485275868,midway
1968,19680911,0,1,-6.338576563844755,-5.050987225469614,midway
1968,19680924,0,5,0.36906405731703124,5.0043689647530885,midway
1968,19680925,0,5,-0.993069421431542,5.795760106171444,midway
1968,19680927,0,5,-5.308185807852145,-0.536014410311704,midway
1968,19680928,0,7,3.6951534415350875,-1.2558477912653006,midway
1968,19680929,0,9,1.5373564098409496,3.7460346059899075,midway
1969,19690408,0,13,1.4035223673046744,4.393107144274275,midway
1969,19690409,0,14,2.5741560115784443,7.297973448107754,midway
1969,19690410,0,8,4.844325413714394,-3.5195224881348235,midway
1969,19690411,0,1,-7.992782007877761,-5.290514448023487,midway
1969,19690412,0,10,-2.2817304457183467,-4.135972887317078,midway
1969,19690413,0,13,-2.2101218866232553,-5.469623733647002,midway
1969,19690414,0,4,0.6029775806780673,-2.9527729786227694,midway
1969,19690415,0,11,2.4414057466849903,4.833213329421825,midway
1969,19690424,0,5,-6.0458297425637495,-3.935817661105271,midway
1969,19690502,0,10,0.6088108931211139,8.61351353616961,midway
1969,19690503,0,5,-0.665438477880024,-3.6424819810733178,midway
1969,19690504,1,5,-0.5919922663205701,0.3815013326275929,midway
1969,19690504,2,5,-1.203217145425992,0.3815013326275929,midway
1969,19690506,0,8,-1.468040879721092,6.276026597977998,midway
1969,19690507,0,6,-4.368552601422453,-3.5286898481467452,midway
1969,19690509,0,12,8.762813299524895,1.386247190354548,midway
1969,19690511,0,8,0.5943278929698352,4.926460051250407,midway
1969,19690512,0,2,-2.657738313029525,5.6680713658202375,midway
1969,19690513,0,19,3.1808019427252647,5.877737660401867,midway
1969,19690514,0,5,0.10718360695894674,-4.916451549652123,midway
1969,19690530,0,2,-6.655648234439204,-3.8417785629704837,midway
1969,19690531,0,5,-4.208577124673163,5.34818729690759,midway
1969,19690601,0,17,10.68960529673548,5.27837059340948,midway
1969,19690603,0,6,-3.0199429777799724,4.276975021356608,midway
1969,19690604,0,9,-1.7200082123821743,5.7038155360785,midway
1969,19690606,0,22,11.721183784646763,-4.989379419599159,midway
1969,19690607,0,10,2.5687847766363836,-4.3391687839062545,midway
1969,19690609,0,5,-0.41367466776187245,-3.1233393660053403,midway
1969,19690620,0,2,-4.837143035090175,-7.370184207822726,midway
1969,19690621,0,5,-2.239512512180172,-4.842224664636684,midway
1969,19690622,1,13,5.871431846048665,-2.6027570480851274,midway
1969,19690622,2,9,1.7685898934600175,-2.6027570480851274,midway
1969,19690623,0,9,0.29325754915958857,0.9456001352319985,midway
1969,19690624,0,5,-1.52797264228648,-3.2588230485797305,midway
1969,19690625,0,7,-9.311074288153202,5.396734649122127,midway
1969,19690626,0,12,5.5337461212804095,8.532246853121105,midway
1969,19690627,0,4,-4.59399199520049,9.742784147337272,midway
1969,19690628,0,4,-4.316008491909527,5.14590758236973,midway
1969,19690629,1,4,-1.6125592999118425,3.8493826167988,midway
1969,19690629,2,13,5.051597485286999,3.8493826167988,midway
1969,19690711,0,12,6.13761183707795,5.540054056395786,midway
1969,19690712,0,11,2.9997726154114153,1.8862587227122127,midway
1969,19690713,1,6,-1.9702060620938164,-4.337124255640022,midway
1969,19690713,2,10,4.428149930640867,-4.337124255640022,midway
1969,19690714,0,1,-6.334834522058895,-2.1772256184372036,midway
1969,19690715,0,9,0.7212630007472989,4.975493150611389,midway
1969,19690716,0,14,4.825207804920004,4.723453392923088,midway
1969,19690724,0,8,-1.631812893819291,1.4714521960481153,midway
1969,19690725,0,6,2.1228928841711694,6.187695053742112,midway
1969,19690726,0,5,-6.971103282059823,3.942152073066302,midway
1969,19690727,0,8,5.069680563743539,6.951174246659003,midway
1969,19690728,0,7,-1.1007000530963034,-4.697113727270057,midway
1969,19690729,0,6,-1.0823873419283645,-4.2402033655630715,midway
1969,19690730,0,9,0.5781088259185275,2.4837733958245556,midway
1969,19690731,0,14,0.5328221370668793,7.373745586043208,midway
1969,19690801,0,7,-1.0927284176986598,2.9506423813770173,midway
1969,19690802,0,5,-4.266979876937476,-1.0640179537432064,midway
1969,19690803,0,7,-1.673790528904121,-2.696345421841184,midway
1969,19690819,0,3,-10.455803741141295,-6.689976483412427,midway
1969,19690820,0,8,-1.9407562797813085,-4.882846470013912,midway
1969,19690821,0,4,-5.55800939678748,-6.208483816221237,midway
1969,19690822,0,10,-1.9648461615600845,-2.8472477483065353,midway
1969,19690823,0,16,2.5659626811889997,-1.7941985299551686,midway
1969,19690824,1,19,11.50520945117414,-2.6995322001070794,midway
1969,19690824,2,5,-4.86906523629489,-2.6995322001070794,midway
1969,19690825,0,17,8.905280812353757,1.3519199286074415,midway
1969,19690826,0,15,-1.1185367437473646,-4.414561226545996,midway
1969,19690827,0,9,-1.9737412732942419,3.0081415439202757,midway
1969,19690828,0,4,-2.958349074489499,3.492336114122139,midway
1969,19690905,0,11,-0.24983163384698415,3.854584235793072,midway
1969,19690906,0,17,5.056558080444141,3.466416710736204,midway
1969,19690907,0,12,1.1297833120438179,-5.927243061674675,midway
1969,19690917,0,16,9.649505184895855,-8.36126918931821,midway
1969,19690918,0,8,-3.6387354026783747,-7.265783935833369,midway
1969,19690919,1,3,-3.667118756569243,-5.644240466731375,midway
1969,19690919,2,9,0.37778268427854533,-5.644240466731375,midway
1969,19690920,0,5,-3.5827906437176695,-5.009410342409716,midway
1969,19690921,0,7,1.2017938181996766,-0.001996746111651948,midway
1969,19690923,0,10,-0.4361584306500923,-2.0043414764991665,midway
1969,19690924,0,9,2.740134807695987,-4.1078122725326764,midway
1969,19691001,0,11,-2.401580834159569,5.723907053101215,midway
1969,19691002,0,8,-1.0410147017103184,2.7327927126059604,midway
1970,19700414,0,9,4.15661598119471,-5.293621560593312,midway
1970,19700415,0,6,-3.280614555159494,0.2934052086664535,midway
1970,19700416,0,11,5.893202930552652,2.6049286057516707,midway
1970,19700417,0,15,9.270417186941387,-1.1440036683100365,midway
1970,19700418,0,9,0.3466360342453205,-7.683782108235761,midway
1970,19700421,0,11,7.157425338993054,8.304802510746201,midway
1970,19700422,0,12,3.732033138800645,1.7136609549459678,midway
1970,19700424,0,9,-2.1490336065855242,4.386672794912675,midway
1970,19700425,0,16,8.667870299045394,8.600841708972244,midway
1970,19700426,0,9,2.5264799409557326,3.778993668213373,midway
1970,19700507,0,7,-3.6380484892925367,7.246085615293195,midway
1970,19700508,0,17,12.304565893772223,8.473413969713317,midway
1970,19700509,0,9,4.773477003485683,7.647549145538383,midway
1970,19700510,0,13,5.31891622767159,5.8645679854445145,midway
1970,19700511,0,13,2.5449379953636115,-1.3427455877230376,midway
1970,19700512,0,7,-7.033662368651746,2.379337541132564,midway
1970,19700513,0,4,-5.574901654330992,-5.546940520647,midway
1970,19700526,0,9,1.5549305344805178,4.92043503785227,midway
1970,19700527,0,4,-6.095167271058074,-5.015274307890847,midway
1970,19700528,0,15,7.613343144396141,-1.0961801155969082,midway
1970,19700530,1,15,6.634274381702417,4.785534690972247,midway
1970,19700530,2,15,4.031748742582127,4.785534690972247,midway
1970,19700531,0,11,2.7566268769728723,3.1091227067198033,midway
1970,19700601,0,9,2.3450492614207477,1.2713544567708348,midway
1970,19700603,0,11,-0.7974956755732399,-9.179063125288911,midway
1970,19700605,0,20,7.32091121710581,-5.425077633151191,midway
